route_id,service_id,trip_id,direction_id,block_id,shape_id
383,平日_240114,cadd369a8e6dc9a5b22d7955b6841486,,,shapes_383_1
383,平日_240114,7b2cc5e065bf7c51ffd66342e9a23fb8,,,shapes_383_1
383,平日_240114,f98ce64b6bb516e5e96784f6125ae602,,,shapes_383_1
383,平日_240114,3ba05193148da5781f17afb725ea0b7c,,,shapes_383_1
383,平日_240114,bbcdd3c07a21915bd4b93fe7c0a1d1d3,,,shapes_383_1
383,平日_240114,06d71358e8b4d649b64ffc05ef99c415,,,shapes_383_1
383,平日_240114,7bbd50534cb1ec2b8cda9d68fdd2e2b5,,,shapes_383_1
383,平日_240114,3ab674912d28bc5e1b4bdcb9f1d7da68,,,shapes_383_1
383,平日_240114,d25a5cc891924553a0dbe8887342df1c,,,shapes_383_1
383,平日_240114,808b512793bb432e81ce0498563aa409,,,shapes_383_1
383,平日_240114,2f23e997c957a58067de93b5450e659e,,,shapes_383_1
383,平日_240114,edb29bfb3c79aec2ef3290accd9a7391,,,shapes_383_1
383,平日_240114,3cdd68470738b60c66e307df5cb06ba7,,,shapes_383_1
383,平日_240114,f4c1fe75be23ae681346e352d7cbe22a,,,shapes_383_1
383,平日_240114,acf77a8038f6503267577bc53f47697b,,,shapes_383_1
383,平日_240114,1ad463fb85f55aadab765eb07be6f96a,,,shapes_383_1
383,平日_240114,82b72084219e9c90416f3c7c139ccbfd,,,shapes_383_1
383,平日_240114,6d04ddf2f08442f8a110d63457665aeb,,,shapes_383_1
383,平日_240114,a8642889bfdac138d1f869637c4adbd2,,,shapes_383_1
383,平日_240114,6a20088aa9d8aa7dfad51efe5c99494c,,,shapes_383_1
383,休日_240411,e61abe9ff671536788967d6134aad7df,,,shapes_383_1
383,休日_240411,8783f307eac3a8cc607f4bd4aed0a9f8,,,shapes_383_1
383,休日_240411,153243fd52d8045baf5774b70787fc93,,,shapes_383_1
383,休日_240411,9b8b50aa6a6f7170984bfc98721b3ddf,,,shapes_383_1
383,休日_240411,56de40a96622b43a9eb33742eef1dcc7,,,shapes_383_1
383,休日_240411,c2f22b5633d340901f7c6fbb00da5343,,,shapes_383_1
